dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
volcanoes-a3,./data/numerical_only/balanced,[[ 0.63015888 -0.21147064 -0.69722992]],{},{},{},{'V3': ['<1.9385470151901245']},"{'V1': ['>=-0.28199557960033417'], 'V3': ['<1.2869592010974884']}",{'V3': ['<1.9439947605133057']},{}
volcanoes-a3,./data/numerical_only/balanced,[[-0.5506398  -0.18450268 -0.71610253]],{},{},{},{'V3': ['<2.078869342803955']},"{'V2': ['<0.6615118980407715'], 'V3': ['<1.0216734940186143']}",{'V3': ['<2.0912375450134277']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.19972059  1.69651243 -0.04883375]],{},{},{},{'V3': ['<1.9570002555847168']},{'V3': ['<1.4635880887508392']},{'V3': ['<2.165775418281555']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.94619617 -0.58565107 -0.86106486]],{},{},{},{'V3': ['<1.9465457797050476']},"{'V1': ['>=-0.17863687872886658'], 'V3': ['<1.3466824889183044']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[-1.37372594  1.19086321  0.73383307]],{},{},{},{'V3': ['<2.2186917066574097']},"{'V1': ['<0.1272292658686638'], 'V3': ['<2.1222275495529175']}",{'V3': ['<2.2093772888183594']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.97745261 -1.26659202 -0.16436393]],{},{},{},{'V3': ['<1.9878159165382385']},{'V3': ['<2.0255619287490845']},{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.25876053 -1.19580113  1.56269034]],{'V3': ['<2.0510417222976685']},{},{},{'V3': ['<1.9462930560112']},"{'V2': ['<0.434532031416893'], 'V3': ['<1.9507442116737366']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[-1.32163188 -0.49126321 -0.73826674]],{},{},{},{'V3': ['<2.1155160665512085']},"{'V1': ['<-0.3399263769388199'], 'V3': ['<1.0148499459028244']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.59216251 -1.37783485 -0.43749424]],{},{},{},{'V3': ['<1.9704211950302124']},"{'V1': ['>=-0.06087901629507542'], 'V3': ['<1.0156248048879206']}",{'V3': ['<2.4000332355499268']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.58521663 -0.24180959  1.2057565 ]],{'V3': ['<2.0510417222976685']},{},{},{'V3': ['<2.041800379753113']},"{'V2': ['<0.43889303505420685'], 'V3': ['<2.032733678817749']}",{'V3': ['<2.301193118095398']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.51902488 -0.58902206 -0.93337183]],{},{},{},{'V3': ['<1.9296575784683228']},"{'V1': ['>=-0.34548555314540863'], 'V3': ['<0.9605747610330582']}",{'V3': ['<1.9041319489479065']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.40809683  0.12899984 -0.91222874]],{},{},{},{'V3': ['<1.957336962223053']},"{'V1': ['>=0.04713786765933037'], 'V3': ['<1.2624043673276901']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.12311003 -1.12838123 -0.87727056]],{},{},{},{'V3': ['<1.9595743417739868']},"{'V1': ['>=-0.3151682913303375'], 'V3': ['<0.9553069844841957']}",{'V3': ['<2.099046289920807']},{}
volcanoes-a3,./data/numerical_only/balanced,[[-1.11325564 -1.54638459 -0.83414345]],{},{},{},{'V3': ['<2.1109437942504883']},"{'V1': ['<-0.038670945912599564'], 'V3': ['<0.7386022210121155']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.36621564  0.9987165  -0.98039118]],{},{},{},{'V3': ['<2.1729236841201782']},"{'V2': ['>=0.8166827857494354'], 'V3': ['<1.0472434237599373']}",{'V3': ['<2.0569822788238525']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.61647307 -0.7575718   1.19118459]],{'V3': ['<2.0510417222976685']},{},{},{'V3': ['<1.969908893108368']},"{'V2': ['<0.6112161874771118'], 'V3': ['<1.9706079363822937']}",{'V3': ['<2.1227179765701294']},{}
volcanoes-a3,./data/numerical_only/balanced,[[-0.48812693  1.34929997 -0.50599305]],{},{},{},{'V3': ['<2.061410903930664']},{'V3': ['<1.158556953072548']},{},{}
volcanoes-a3,./data/numerical_only/balanced,[[-1.58557511 -1.56998156 -0.87681406]],{},{},{},{'V3': ['<2.0602705478668213']},"{'V1': ['<-0.2766770273447037'], 'V3': ['<0.9653559848666191']}",{'V3': ['<2.236088752746582']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.19604172 -0.42047232  0.66088941]],{},{},{},{'V3': ['<1.9538032412528992']},"{'V2': ['<0.6777599453926086'], 'V3': ['<2.0255619287490845']}",{'V3': ['<2.299394965171814']},{}
volcanoes-a3,./data/numerical_only/balanced,[[0.2967569  0.20653272 0.15445228]],{},{},{},{'V3': ['<1.936978816986084']},"{'V1': ['>=-0.25748296082019806'], 'V3': ['<1.2593770623207092']}",{'V3': ['<2.1004117727279663']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.61626713 -1.63740145 -0.25037787]],{},{},{},{'V3': ['<1.9990234375']},"{'V2': ['<0.5624470114707947'], 'V3': ['<1.389599323272705']}",{'V3': ['<2.241274356842041']},{}
volcanoes-a3,./data/numerical_only/balanced,[[0.02586779 0.22675869 0.88903058]],{},{},{},{'V3': ['<1.9456247687339783']},{'V3': ['<1.9777796864509583']},{'V3': ['<2.032521367073059']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.72066119 -1.26659202 -0.35629755]],{},{},{},{'V3': ['<1.9871099591255188']},"{'V1': ['>=-0.24420172721147537'], 'V3': ['<1.3914552927017212']}",{'V3': ['<2.0614991784095764']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.02934073 -1.29355998 -0.68539699]],{},{},{},{'V3': ['<1.9557437896728516']},"{'V2': ['<0.4813101589679718'], 'V3': ['<1.4592814147472382']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[-0.33184475  0.39193743  3.85958699]],"{'V1': ['<0.1752040907740593'], 'V2': ['<0.8773607015609741'], 'V3': ['>=2.045413613319397']}",{},{},"{'V1': ['>= -0.6066138518879561 * V3+1.8091337628064863'], 'V3': ['>=2.353559732437134']}","{'V1': ['<-0.29843689501285553'], 'V2': ['<0.9001167714595795', '>=0.259830504655838']}","{'V1': ['<0.19256877899169922'], 'V2': ['<0.5850111842155457'], 'V3': ['>=1.9183693528175354']}",{}
volcanoes-a3,./data/numerical_only/balanced,[[-0.68608436 -0.50474719 -0.84915985]],{},{},{},{'V3': ['<2.191208243370056']},"{'V1': ['<0.02647657785564661'], 'V3': ['<1.2530461996793747']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[-0.65482792 -1.01376741 -0.90058802]],{},{},{},{'V3': ['<2.141701340675354']},{'V3': ['<1.018664177507162']},{},{}
volcanoes-a3,./data/numerical_only/balanced,[[-1.02990515 -0.29574551  0.34542486]],{},{},{},{'V3': ['<2.0841798782348633']},"{'V1': ['<0.4015183299779892'], 'V2': ['<0.746728390455246'], 'V3': ['<2.0693122148513794']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.33843214  0.08180591 -1.00391287]],{},{},{},{'V3': ['<1.9445012211799622']},"{'V1': ['>=-0.0355147635564208'], 'V3': ['<1.5774244666099548']}",{'V3': ['<1.8571629524230957']},{}
volcanoes-a3,./data/numerical_only/balanced,[[-1.57862924 -0.66655494  0.19533293]],{},{},{},{'V3': ['<2.0507993698120117']},"{'V1': ['<-0.03463057987391949'], 'V3': ['<1.089811883866787']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.90799386  1.61560856 -0.60629059]],{},{},{},{'V3': ['<1.9773781895637512']},"{'V2': ['>=0.8531522750854492'], 'V3': ['<1.1573255583643913']}",{'V3': ['<2.5535119771957397']},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 1.18235591 -0.84184667 -0.99997257]],{},{},{},{'V3': ['<1.9526899456977844']},"{'V1': ['>=-0.1608794704079628'], 'V3': ['<1.2500248551368713']}",{},{}
volcanoes-a3,./data/numerical_only/balanced,[[ 0.33843214  0.74926289 -0.57234152]],{},{},{},{'V3': ['<2.028365135192871']},"{'V1': ['>=-0.3117147535085678'], 'V3': ['<1.1707262098789215']}",{'V3': ['<2.1107999086380005']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.26482104 -1.42464373 -0.91109909]],{},{},{},{'V3': ['<1.8936222791671753']},"{'V2': ['<0.24832074344158173'], 'V3': ['<1.2859506607055664']}",{'V3': ['<1.9115758538246155']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.43291877  1.27871656 -0.69947188]],{},{},{},{'V3': ['<2.396389603614807']},{'V3': ['<1.0700921192765236']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.01140265 -0.36080581  3.16992819]],"{'V1': ['<0.1712663397192955'], 'V2': ['<0.12229780666530132'], 'V3': ['>=2.29211688041687']}",{},{},"{'V1': ['>=-1.3521173596382141'], 'V3': ['>=2.6386159658432007']}","{'V1': ['<0.06834971532225609'], 'V2': ['<0.13917041197419167'], 'V3': ['>=2.344091773033142']}","{'V1': ['<0.7977392375469208'], 'V2': ['<0.15764684975147247'], 'V3': ['>=2.199976086616516']}",{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.70439713  1.63894017 -0.25257202]],{},{},{},{'V3': ['<2.039296269416809']},"{'V1': ['<-0.11120482161641121'], 'V3': ['<1.0198172107338905']}",{'V3': ['<2.011098623275757']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.439256   -0.72776256 -0.64938796]],{},{},{},{'V3': ['<2.041820764541626']},"{'V2': ['<0.1970362514257431'], 'V3': ['<0.954580370336771']}",{'V3': ['<2.124533951282501']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.36948202 -1.51890785  2.48903285]],"{'V2': ['<-0.41130444407463074'], 'V3': ['<2.620986580848694', '>=2.1863869428634644']}",{},{},"{'V2': ['<-1.2513211965560913'], 'V3': ['<2.556052327156067', '>=2.484059691429138']}","{'V1': ['<0.006450677989050746'], 'V2': ['<0.08581981062889099'], 'V3': ['>=1.8343050479888916']}","{'V1': ['<0.06787736341357231'], 'V2': ['<-1.4549428820610046']}",{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.49284312  0.38320742 -0.68985137]],{},{},{},{'V3': ['<2.2910420894622803']},{'V3': ['<1.4089045226573944']},{'V3': ['<2.1667463779449463']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.79161461 -1.2899807   1.0727061 ]],{},{},{},{},{'V3': ['<1.924818992614746']},{'V3': ['<2.273245871067047']},{}
volcanoes-a4,./data/numerical_only/balanced,[[0.42943007 1.54804262 0.03464657]],{},{},{},{'V3': ['<2.4026135206222534']},{'V3': ['<1.3521662056446075']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.17126634  0.21824521 -0.52053767]],{},{},{},{'V3': ['<1.8229413032531738']},{'V3': ['<1.5541550517082214']},{'V3': ['<1.867483139038086']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.40436901 -1.64683773 -0.97311911]],{},{},{},{'V3': ['<2.020227551460266']},{'V3': ['<1.0642433762550354']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.41609174 -0.06454715 -0.93757338]],{},{},{},{'V3': ['<2.3905272483825684']},{'V3': ['<0.7391038089990616']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.4462334  -1.64683773 -0.38252044]],{},{},{},{'V3': ['<2.0602439641952515']},{'V3': ['<1.1610810458660126']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.93116257 -1.34047934 -0.60522436]],{},{},{},{},"{'V1': ['<-0.23900825530290604'], 'V3': ['<0.9100646749138832']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 1.41324321  1.59854126 -0.6991496 ]],{},{},{},{'V3': ['<2.29211688041687']},{'V3': ['<0.9562096856534481']},{'V3': ['<1.9239194989204407']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 1.42719801  0.38320742 -0.64203532]],{},{},{},{'V3': ['<2.032962918281555']},"{'V1': ['>=0.19791942089796066'], 'V3': ['<1.0699489079415798']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.12652972 -1.26978125 -0.62132617]],{},{},{},{},"{'V1': ['<0.0007839087629690766'], 'V3': ['<0.9916897602379322']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.0485217  -1.60307225 -0.75809011]],{},{},{},{'V3': ['<1.862891137599945']},"{'V2': ['<0.27462728321552277'], 'V3': ['<1.4398011565208435']}",{'V3': ['<2.1912031173706055']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.07071053 -0.41803759 -0.41789907]],{},{},{},{'V3': ['<2.322264790534973']},"{'V1': ['<-0.2588982880115509'], 'V3': ['<1.0744666755199432']}",{'V3': ['<2.435702323913574']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.0520104   0.6222343  -0.83257143]],{},{},{},{'V3': ['<1.9599421620368958']},{'V3': ['<1.0703128725290298']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.46493353  1.53120974 -0.53807181]],{},{},{},{'V3': ['<2.1956145763397217']},"{'V2': ['>=0.5575101375579834'], 'V3': ['<1.22950479388237']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.30445337  1.03968969  3.18862014]],"{'V1': ['<-0.03107820823788643'], 'V2': ['>=0.12229780666530132'], 'V3': ['>=2.29211688041687']}",{},{},"{'V1': ['<0.030524874106049538'], 'V2': ['>=0.31951819360256195'], 'V3': ['>=2.1115658283233643']}","{'V1': ['<-0.19373471289873123'], 'V2': ['>=0.5101406872272491'], 'V3': ['>=2.0457257628440857']}","{'V1': ['<0.1632179468870163'], 'V2': ['>=0.12799620628356934'], 'V3': ['>=2.7397806644439697']}",{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.00729748 -1.11155219 -0.82280769]],{},{},{},{'V3': ['<1.8346677422523499']},"{'V2': ['<0.13502980768680573'], 'V3': ['<1.3179215788841248']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.45669949 -1.5121747  -0.51755364]],{},{},{},{'V3': ['<2.067127823829651']},{'V3': ['<1.3431245982646942']},{'V3': ['<2.5094794034957886']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.79510331  0.37647427  1.26250217]],{'V3': ['<1.886653184890747']},{},{},{'V3': ['<1.9800464510917664']},"{'V1': ['<-0.10411342233419418'], 'V3': ['<1.9936604499816895']}",{'V3': ['<1.8959708213806152']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.36663349 -1.58287279 -0.06232238]],{},{},{},{'V3': ['<1.8928906321525574']},{'V3': ['<1.3993496596813202']},{'V3': ['<2.0563969016075134']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 1.11670379  1.0800886  -0.67526545]],{},{},{},{'V3': ['<2.29211688041687']},{'V3': ['<0.8135254308581352']},{'V3': ['<2.124933421611786']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.29970804  0.47410497  2.58677765]],"{'V1': ['<-0.03107820823788643'], 'V2': ['>=0.12229780666530132'], 'V3': ['>=2.4033613204956055']}",{},{},"{'V1': ['<-0.1383059173822403'], 'V2': ['<1.4363144040107727'], 'V3': ['>=2.1782621145248413']}","{'V1': ['<0.29464051127433777'], 'V2': ['<0.9296111762523651'], 'V3': ['>=1.975453495979309']}","{'V1': ['<-0.02662484347820282'], 'V2': ['>=0.3607710897922516'], 'V3': ['>=1.940769076347351']}",{}
volcanoes-a4,./data/numerical_only/balanced,[[1.55627988 1.04305626 0.28005297]],{},{},{},{},"{'V2': ['>=0.26032741367816925'], 'V3': ['<1.5344903469085693']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 1.48650589  0.35290824 -1.007889  ]],{},{},{},{'V3': ['<1.9829165935516357']},"{'V1': ['>=0.14903078228235245'], 'V3': ['<0.9091038107872009']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[1.73769223 1.61200756 0.52485063]],{},{},{},{},{'V3': ['<1.8489172458648682']},{'V3': ['<2.4413504600524902']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.7189921   0.89156036 -0.86810523]],{},{},{},{'V3': ['<2.1936930418014526']},{'V3': ['<0.7246192842721939']},{'V3': ['<1.975147545337677']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.62130852 -0.08138002  0.85977785]],{},{},{},{'V3': ['<1.9202569723129272']},"{'V1': ['>=-0.4124113619327545'], 'V2': ['<0.915126383304596'], 'V3': ['<1.9849542379379272']}",{'V3': ['<1.9544265270233154']},{}
volcanoes-a4,./data/numerical_only/balanced,[[1.54930248 0.19467918 0.6160425 ]],{},{},{},{'V3': ['<2.1012603044509888']},{'V3': ['<1.824086606502533']},{'V3': ['<2.037031590938568']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.98000436  0.77373021  2.02222357]],"{'V1': ['<-0.03107820823788643'], 'V2': ['>=0.12229780666530132'], 'V3': ['>=1.886653184890747']}",{},{},"{'V1': ['<-0.0633945744484663'], 'V2': ['>=0.429542139172554'], 'V3': ['>=1.9305205941200256']}","{'V1': ['<-0.3137338161468506'], 'V2': ['>=0.1489245817065239'], 'V3': ['>=1.9606451988220215']}","{'V1': ['<-0.042885945877060294'], 'V2': ['>=0.41855646669864655'], 'V3': ['>=1.9312823414802551']}",{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.80272087 -1.59970567  0.58868494]],{},{},{},{'V3': ['<1.910039484500885']},"{'V2': ['<0.2611076682806015'], 'V3': ['<1.9270748496055603']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.69741973  1.58844153 -0.92345296]],{},{},{},{'V3': ['<2.008031725883484']},"{'V2': ['>=0.6748016178607941'], 'V3': ['<1.215115800499916']}",{'V3': ['<1.8237701058387756']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-1.00791395 -1.26978125 -0.33577864]],{},{},{},{},"{'V1': ['<-0.10937251150608063'], 'V3': ['<1.0685046017169952']}",{'V3': ['<2.334288239479065']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.0380556  -0.36753896  0.06534624]],{},{},{},{'V3': ['<1.8232739567756653']},"{'V2': ['<0.7913257479667664'], 'V3': ['<1.8922333717346191']}",{'V3': ['<1.8802167773246765']},{}
volcanoes-a4,./data/numerical_only/balanced,[[1.05739591 0.23171152 3.02205174]],"{'V1': ['>=-0.03107820823788643'], 'V2': ['<0.6996655464172363'], 'V3': ['>=2.571821689605713']}",{},{},"{'V2': ['<0.9774080514907837'], 'V3': ['< 1.2794357478058511 * V1+1.9600689796230628', '>=2.2914841175079346']}","{'V1': ['>=0.7150420248508453'], 'V2': ['<0.49800723791122437'], 'V3': ['>=2.168709397315979']}","{'V1': ['>=0.811442643404007'], 'V2': ['<1.029240220785141'], 'V3': ['>=2.0842793583869934']}",{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.0485217  -0.2227762  -0.71163477]],{},{},{},{'V3': ['<1.8028964400291443']},"{'V2': ['<0.43951620161533356'], 'V3': ['<0.8587990626692772']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[0.35267869 0.33944194 1.32150235]],{'V3': ['<1.8854118585586548']},{},{},{'V3': ['<1.9396612048149109']},{'V3': ['<1.8489172458648682']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.4253012   1.1070212   0.12322443]],{},{},{},{'V3': ['<1.8663119673728943']},{'V3': ['<1.8420360684394836']},{'V3': ['<1.5461257696151733']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.20266463  1.51437686 -0.51588259]],{},{},{},{'V3': ['<2.29211688041687']},"{'V2': ['>=0.38657400012016296'], 'V3': ['<1.5872957110404968']}",{'V3': ['<2.4087326526641846']},{}
volcanoes-a4,./data/numerical_only/balanced,[[-0.92069647 -0.93985683  0.18212913]],{},{},{},{'V3': ['<2.4841115474700928']},"{'V1': ['<0.17807047069072723'], 'V3': ['<1.6001030206680298']}",{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 1.40626582 -0.84559271  0.01004625]],{},{},{},{'V3': ['<1.9201597571372986']},{'V3': ['<1.372427761554718']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.46780576 -0.88935819  0.00432885]],{},{},{},{'V3': ['<1.861398458480835']},"{'V2': ['<0.14081397652626038'], 'V3': ['<1.6777594089508057']}",{'V3': ['<2.0250819325447083']},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.16428894 -1.00045519 -0.19691395]],{},{},{},{'V3': ['<1.8482337594032288']},{'V3': ['<1.1539193838834763']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.50967015 -0.23624251  0.35049989]],{},{},{},{'V3': ['<1.8756096363067627']},{'V3': ['<1.9507561326026917']},{},{}
volcanoes-a4,./data/numerical_only/balanced,[[ 0.53409104 -1.39097798 -0.88039942]],{},{},{},{'V3': ['<1.8447790741920471']},"{'V2': ['<0.2040669173002243'], 'V3': ['<1.0358482142910361']}",{},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 1.10115102  1.23940407 -1.01112967]],{},{},{},{'V3': ['<2.5540874004364014']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 0.17288772 -1.20644954 -1.00444303]],{},{},{},{'V3': ['<3.1117218732833862']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 0.29334937  1.26767984 -1.01321382]],{},{},{},{'V3': ['<2.5538768768310547']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 1.57591164 -0.48541755 -1.06675658]],{},{},{},{'V3': ['<2.5360747575759888']},{},{'V3': ['<2.865392327308655']},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 1.61842752 -0.2874872  -0.99565983]],{},{},{},{'V3': ['<2.538181781768799']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[-1.18407735 -1.56343106  1.23591713]],{},{},{},{'V3': ['<2.7609106302261353']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 1.04446319 -1.38317307 -1.04239189]],{},{},{},{},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[-0.34084579 -1.00498472 -0.45260274]],{},{},{},{'V3': ['<2.754212737083435']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[-0.1991262   0.78345737 -0.76352541]],{},{},{},{'V3': ['<2.528433084487915']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[-1.2336792  -0.17791861  0.29228178]],{},{},{},{'V3': ['<3.23491632938385']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[-1.55254828  0.27802809 -0.82422623]],{},{},{},{},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[-1.53837632 -0.53136567  0.08732812]],{},{},{},{'V3': ['<3.046465516090393']},{},{'V3': ['<2.834440231323242']},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 0.68307823 -0.45007285 -0.28289353]],{},{},{},{'V3': ['<2.50031054019928']},{},{},{}
volcanoes-e1,./data/numerical_only/balanced,[[ 0.32877926 -1.14636354  1.24084217]],{},{},{},{'V3': ['< 0.2729705101647217 * V2+3.507248968277245']},{},{},{}
