dataset,num_and_cat,explain_instance,rule_lux_ablation,rule_lux_pure,rule_lux_proba,rule_lux_shap,rule_EXPLAN,rule_LORE,rule_Anchor
banknote-authentication,./data/numerical_only/balanced,[[ 0.28977622  0.50294757 -1.55130337 -2.22947242]],{'V2': ['<0.7856518626213074']},{},{},"{'V3': ['<-0.8458523154258728'], 'V2': ['<0.5857854783535004']}","{'V3': ['<-0.2593277841806412'], 'V2': ['<0.5906631052494049'], 'V1': ['<0.3083740621805191', '>=0.03017522767186165']}","{'V3': ['<-0.7252971231937408'], 'V2': ['<0.761658638715744']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.74481651 -1.17168255  1.15476851  0.3693358 ]],{},{},{},"{'V1': ['>=-0.04731052741408348', '>= 1.5888578138610667 * V4+-1.6355213458787443']}","{'V1': ['>=-0.06893907487392426'], 'V3': ['>=-0.875342458486557'], 'V2': ['<-0.59889355301857']}","{'V3': ['>=-0.8501459956169128'], 'V1': ['>=0.32609371840953827']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.7302479   0.8383713  -0.33122053  0.78123015]],{},{},{},{'V2': ['>=0.3274350166320801']},{'V1': ['>=0.11491597071290016']},"{'V3': ['>=-0.9392958879470825'], 'V1': ['>=0.29658567905426025']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.58788518  0.17071121 -0.12240272  0.25604914]],{},{},{},"{'V1': ['<-0.8635654747486115'], 'V3': ['<0.39174585044384'], 'V2': ['<1.0038277208805084']}","{'V1': ['<-0.06570662744343281'], 'V3': ['<0.3753715306520462'], 'V2': ['<0.6142689287662506']}","{'V2': ['<0.8955849409103394'], 'V1': ['<-0.6007903814315796']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.2743082  -1.61890283  2.43014327  0.29175922]],{},{},{},"{'V1': ['<-0.31663984060287476'], 'V2': ['<-0.038368101231753826', '< -0.7971321299803955 * V1+-0.9141455257012979']}","{'V1': ['<-0.4031141996383667'], 'V3': ['>=0.5101180821657181'], 'V2': ['<0.2558838427066803']}","{'V2': ['<0.5623653084039688'], 'V1': ['<-0.5886158645153046']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.41246365 -2.53170059  2.7342195  -0.65518164]],{'V1': ['<-0.4258028715848923']},{},{},"{'V1': ['<-0.4064079374074936'], 'V2': ['< -1.1858373583386799 * V1+-1.437308679896807']}","{'V1': ['<-0.44865693151950836'], 'V3': ['>=0.4870471954345703'], 'V2': ['<-0.12450394406914711']}","{'V1': ['<-0.323785737156868'], 'V2': ['<0.7004304230213165']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.46521328 -2.53875711  2.68868118 -0.71055607]],{'V1': ['<-0.4258028715848923']},{},{},"{'V1': ['<-0.41290339827537537'], 'V2': ['< -1.1249275475469753 * V1+-1.4865910562210578']}","{'V3': ['>=0.681122899055481'], 'V2': ['<-0.6510845720767975'], 'V1': ['<-0.3057561367750168']}","{'V1': ['<-0.23581336438655853'], 'V2': ['<0.8647028207778931']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.01908514  0.28039421 -1.3428994  -1.24744522]],{'V2': ['<0.6338086724281311']},{},{},"{'V3': ['<-0.705090194940567'], 'V2': ['<0.5369540452957153'], 'V1': ['<1.0489237904548645']}","{'V4': ['<0.2274287063628435'], 'V2': ['<0.5764956772327423']}","{'V3': ['<-0.3115321844816208'], 'V2': ['<0.5090711414813995'], 'V1': ['<0.685040295124054']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.07843656  1.28066565 -0.34633499 -0.31774519]],{},{},{},{'V2': ['>=0.5477268099784851']},{'V2': ['>=0.714754194021225']},{'V2': ['>=0.5718209445476532']},{}
banknote-authentication,./data/numerical_only/balanced,[[0.18674378 0.66766808 0.21489652 0.59898732]],{},{},{},{'V2': ['>=0.3250250965356827']},"{'V1': ['>=0.14383047819137573'], 'V3': ['>=-0.7475589513778687'], 'V2': ['>=-0.4278469979763031']}","{'V3': ['>=-0.605958104133606'], 'V1': ['>=-0.08542738482356071']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.97470159  1.71096048  0.3912937  -2.02444895]],{'V1': ['>=-1.1099187135696411']},{},{},"{'V1': ['>=-1.4751123785972595'], 'V2': ['>=0.5518930852413177']}","{'V2': ['>=0.46747320890426636'], 'V1': ['>=-1.29792058467865']}","{'V2': ['>=0.5950519144535065'], 'V1': ['>=-1.7890973091125488']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.05931791  0.08253869 -0.98393115  0.281908  ]],"{'V3': ['<-0.2766295522451401'], 'V2': ['<0.3638112396001816']}",{},{},"{'V3': ['<-0.2790066599845886'], 'V2': ['<0.39070695638656616']}","{'V3': ['<0.3520105183124542'], 'V2': ['<0.5242961347103119'], 'V1': ['<-0.03762334585189819']}","{'V3': ['<-0.19946623593568802'], 'V2': ['<0.40689150989055634'], 'V1': ['<0.9133232533931732']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.392038    1.23728675 -0.70332039 -0.25989486]],{},{},{},{'V2': ['>=0.5632208287715912']},{'V2': ['>=0.5712032914161682']},{'V2': ['>=0.3281550705432892']},{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.5338791  -0.03668937 -0.33639129  1.27806687]],{},{},{},{'V1': ['>=0.5662647783756256']},"{'V3': ['>=-0.5936927497386932'], 'V1': ['>=0.13746564090251923']}",{'V1': ['>=0.27700837701559067']},{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.61954055  0.4479271  -1.47932868 -0.73026803]],{'V2': ['<0.5223530232906342']},{},{},"{'V3': ['<-1.1189821362495422'], 'V2': ['<0.5573415160179138']}","{'V2': ['<0.5323658287525177'], 'V1': ['<0.6360622048377991']}","{'V3': ['<-0.9761583507061005'], 'V2': ['<0.5731343924999237']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.07605881  1.13322852 -1.02826255  0.2856028 ]],{},{},{},{'V2': ['>=0.5283529758453369']},"{'V2': ['>=0.5373438894748688'], 'V1': ['>=-0.5977476537227631']}",{'V1': ['>=0.9614944159984589']},{}
banknote-authentication,./data/numerical_only/balanced,[[-1.3813558  -2.40262066  3.01065244  0.27390418]],{},{},{},"{'V1': ['<-0.2750384509563446', '< -0.7973757821323647 * V2+-1.2619075676145222']}","{'V1': ['<-0.2808592915534973'], 'V3': ['>=0.46397629380226135'], 'V2': ['<0.36046193540096283']}","{'V1': ['<-0.6044082045555115'], 'V2': ['<0.5928508043289185']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.76191879  0.27194001 -0.1474604   0.95362413]],{},{},{},"{'V3': ['>=-0.9132687449455261', '>= -1.1571920722021365 * V1+-0.27297886009286115'], 'V1': ['>=0.347818523645401']}","{'V1': ['>=0.5099805593490601'], 'V3': ['>=-1.3934207558631897'], 'V2': ['>=-0.8710045516490936']}","{'V3': ['>=-0.910737931728363'], 'V1': ['>=0.39944303035736084']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.80659956  1.01648899 -0.71067801 -0.30793682]],{'V2': ['>=0.519174188375473']},{},{},{'V2': ['>=0.6120368540287018']},{'V2': ['>=0.581958532333374']},"{'V2': ['>=0.5980747938156128'], 'V1': ['>=-1.985546588897705']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.24958938 -0.18552246  0.94176892  0.29606824]],{},{},{},"{'V1': ['>=-0.27689899504184723', '>= -0.42036934407500465 * V3+-0.02333893711589824']}","{'V3': ['>=0.3753715306520462'], 'V1': ['>=-0.3225962519645691']}","{'V3': ['>=-0.5534127652645111'], 'V1': ['>=-0.2827354669570923']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.31829554 -0.3103787  -0.19598587  0.42659572]],{},{},{},"{'V1': ['<-0.32030923664569855'], 'V3': ['<1.2436209321022034'], 'V2': ['<0.6177533864974976']}","{'V2': ['<0.5481931269168854'], 'V1': ['<0.0004261050016793888']}","{'V1': ['<-0.03210368938744068'], 'V2': ['<0.6192250847816467']}",{}
banknote-authentication,./data/numerical_only/balanced,[[0.42268838 0.23243027 0.34297016 0.60883807]],{},{},{},"{'V3': ['>=-0.22863537073135376'], 'V1': ['>=-0.03901510685682297']}","{'V3': ['>=-0.27454181015491486'], 'V1': ['>=-0.03762334585189819']}","{'V3': ['>=-0.6745927035808563'], 'V1': ['>=-0.10627541691064835']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-2.52886247  1.17520975 -0.33877776 -1.20621198]],"{'V3': ['<-0.0010971687734127045', '>=-0.6197870373725891']}",{},{},"{'V1': ['<-1.7567559480667114', '< -1.6014657640593146 * V2+0.5465491574637614']}","{'V3': ['<0.19142292439937592'], 'V2': ['>=0.6595547795295715'], 'V1': ['<-1.7690602540969849']}",{'V1': ['<-1.389308750629425']},{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.26252997 -0.70117914  0.24769247  1.1106104 ]],{},{},{},"{'V3': ['>= -0.740979816243048 * V1+-0.30550549252178016'], 'V1': ['>=0.4122004508972168']}","{'V3': ['>=-0.8403367698192596'], 'V1': ['>=0.2593033164739609']}",{'V1': ['>=0.589646726846695']},{}
banknote-authentication,./data/numerical_only/balanced,[[-0.84076893 -0.29239137 -0.03489116  0.39088564]],{'V1': ['<-0.1020268015563488']},{},{},"{'V3': ['< -1.0724206318789493 * V2+1.057345143954552'], 'V4': ['>=-0.13380970805883408'], 'V1': ['<-0.2795390337705612'], 'V2': ['<0.5571645498275757']}","{'V4': ['>=0.0162392882630229'], 'V1': ['<-0.039588700979948044']}","{'V3': ['<1.2747749090194702'], 'V2': ['<0.5482780933380127'], 'V1': ['<-0.06819329410791397']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.47849024 -0.84048592  0.29701405  1.14446356]],{},{},{},"{'V3': ['>= -0.5634848109247907 * V1+-0.41959095642782407'], 'V1': ['>=0.3994564265012741']}","{'V3': ['>=-0.14308761153370142'], 'V2': ['<-0.5823090374469757'], 'V1': ['>=-0.03762334585189819']}","{'V3': ['>=-1.0560103058815002'], 'V1': ['>=0.46036000549793243']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.49034922 -0.10440818 -0.31153206  1.47632923]],{},{},{},{'V1': ['>=0.5682471394538879']},"{'V3': ['>=-0.6331757307052612'], 'V1': ['>=0.3913494795560837']}","{'V3': ['>=-1.3695446848869324'], 'V1': ['>=0.08402537927031517']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.66250739 -0.77559654  0.40740154  0.52633636]],{},{},{},{'V1': ['>=0.08201565593481064']},"{'V1': ['>=0.182302825152874'], 'V3': ['>=-0.9228338897228241'], 'V2': ['<-0.3879310041666031']}","{'V3': ['>=-0.8755455315113068'], 'V1': ['>=0.33395345509052277']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.90333653 -0.0603134  -0.34394852 -0.26360871]],{},{},{},"{'V3': ['<0.29132580757141113'], 'V2': ['<0.5883449912071228'], 'V1': ['<-0.020690915174782276']}",{'V2': ['<0.41284047067165375']},"{'V1': ['<0.13219112157821655'], 'V3': ['<1.2527353167533875'], 'V2': ['<0.5602998435497284']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.35194744 -0.77982363  0.17172564  1.01703571]],{},{},{},"{'V3': ['>= -0.5931232423871394 * V1+-0.4247395169300945'], 'V1': ['>=0.4031037986278534']}","{'V4': ['>=-1.1181508898735046'], 'V1': ['>=0.3922843188047409']}","{'V4': ['<1.2792900800704956'], 'V1': ['>=-0.0028244536370038986']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.63973954 -1.20413576  0.67169557 -0.02716036]],{},{},{},{'V1': ['>=0.08192702755331993']},{'V1': ['>=0.10744692012667656']},"{'V3': ['>=-0.8956536948680878'], 'V1': ['>=-0.31075334548950195']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.77052993  1.708489    0.39387002 -1.7646224 ]],"{'V1': ['>=-1.1386160254478455'], 'V2': ['>=0.6193462014198303']}",{},{},"{'V1': ['>=-1.3513162732124329'], 'V2': ['>=0.5601331293582916']}","{'V2': ['>=0.6272890567779541'], 'V1': ['<-0.14904329180717468', '>=-1.1429443955421448']}",{'V2': ['>=0.6001644134521484']},{}
banknote-authentication,./data/numerical_only/balanced,[[ 0.68900537  0.44898388 -1.48229958 -0.81278212]],{'V2': ['<0.5223530232906342']},{},{},"{'V3': ['<-1.2430161833763123'], 'V2': ['<0.5560518801212311']}","{'V1': ['<0.9293873906135559', '>=-0.027546726167201996'], 'V3': ['<-0.6476276218891144'], 'V2': ['<0.4802013486623764']}","{'V3': ['<-1.0886176228523254'], 'V2': ['<0.5789255797863007']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-2.21933232  1.23622997 -0.38809864 -2.30951061]],"{'V2': ['<1.2589762210845947'], 'V1': ['<-0.6973350048065186']}",{},{},"{'V1': ['<-1.350758969783783'], 'V2': ['<1.4117732644081116', '< -0.7509622537972559 * V1+0.27627818518430636']}","{'V2': ['>=0.8335667550563812'], 'V1': ['<-1.4065341353416443']}",{'V1': ['<-1.5405724048614502']},{}
banknote-authentication,./data/numerical_only/balanced,[[-0.6514122  -0.71176393  0.02793873  0.86250153]],{},{},{},"{'V1': ['<-0.06523510441184044', '< -0.5726076667978396 * V3+0.020826152327589845'], 'V2': ['<-0.3648703694343567']}","{'V3': ['<0.6959617733955383'], 'V4': ['>=-0.7521951794624329'], 'V1': ['<-0.04374638572335243'], 'V2': ['<1.0032622516155243']}","{'V1': ['<-0.19714657962322235'], 'V3': ['<1.2841285467147827'], 'V2': ['<0.5446837842464447']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-1.01003223  0.28639396 -0.65318645 -0.8109252 ]],{'V2': ['<0.6246385872364044']},{},{},{'V2': ['<0.5681779980659485']},"{'V1': ['<-0.25504399836063385'], 'V3': ['<1.218700885772705'], 'V2': ['<0.5923643410205841']}","{'V1': ['<-0.4376746416091919'], 'V2': ['<0.5376956015825272']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.58043531 -0.21021179 -0.14487479  1.14327322]],{},{},{},"{'V3': ['>= -0.431549346456915 * V1+-0.6627969435183257'], 'V1': ['>=0.5300500988960266']}","{'V3': ['>=-0.588991791009903'], 'V1': ['>=0.1945662721991539']}","{'V3': ['>=-1.3796879053115845'], 'V1': ['>=0.07609097845852375']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-0.32590937 -0.1752939  -0.70232235  0.29668721]],{'V3': ['<-0.2049357071518898']},{},{},"{'V3': ['<-0.3099953532218933'], 'V2': ['<0.5566845834255219'], 'V1': ['<0.5586740076541901']}","{'V3': ['<0.43801572918891907'], 'V1': ['<-0.046987373381853104']}","{'V3': ['<1.0749990344047546'], 'V2': ['<0.3066146969795227'], 'V1': ['<0.608546257019043']}",{}
banknote-authentication,./data/numerical_only/balanced,[[ 1.86561406  0.57243904 -0.84889447  0.60329682]],{},{},{},{'V1': ['>=0.929041177034378']},"{'V3': ['>=-1.2839224338531494'], 'V1': ['>=0.8374362587928772']}","{'V2': ['>=-0.11728845909237862'], 'V1': ['>=0.08168801665306091']}",{}
banknote-authentication,./data/numerical_only/balanced,[[-2.39348702  1.03765858 -0.22581788 -0.9660974 ]],"{'V2': ['<1.3485634326934814', '>=0.997092068195343'], 'V1': ['<-1.8157044649124146']}",{},{},"{'V1': ['<-1.7539055943489075', '< -1.207323363129018 * V2+-0.08635793423831369']}","{'V2': ['>=0.5867225527763367'], 'V1': ['<-1.2488834857940674']}",{'V1': ['<-1.4816985726356506']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.13334599 -1.39169817  0.4358015 ]],"{'V1': ['<0.6344241797924042', '>=-0.684385746717453']}",{},{},{},"{'V3': ['<1.3357555866241455'], 'V2': ['<0.7446771115064621']}","{'V3': ['<2.439926862716675'], 'V2': ['<1.1302011013031006']}",{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.62042766 -1.1795758   0.43412562]],"{'V3': ['<1.0779511332511902'], 'V2': ['<-0.6762060523033142']}",{},{},{'V1': ['<-1.594329833984375']},{'V3': ['<1.5910376906394958']},{'V3': ['<1.6990951299667358']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 1.23293423 -1.50280989 -0.97983759]],{},{},{},{'V3': ['<0.5226016044616699']},"{'V3': ['<1.3212028741836548'], 'V2': ['<1.0927788615226746']}",{'V3': ['<1.7277945280075073']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.33168944 -0.90684704 -0.44885281]],{},{},{},{'V2': ['<0.48204943537712097']},{'V3': ['<0.7800368890166283']},{'V3': ['<2.5648434162139893']},{}
volcanoes-a2,./data/numerical_only/balanced,[[0.83624733 1.46353627 0.55927761]],{'V3': ['<0.7532755136489868']},{},{},{'V3': ['<0.8414338231086731']},"{'V3': ['<1.3329116106033325'], 'V1': ['>=-0.5433509349822998']}",{},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 1.57394577 -0.84287363 -0.97500918]],{},{},{},{},{'V3': ['<1.0905905365943909']},{},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.20294018 -0.67115552 -0.22242134]],{},{},{},{'V2': ['<0.48204943537712097']},"{'V3': ['<1.3499433398246765'], 'V1': ['>=-0.6580267250537872']}",{},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 1.07634729  1.03592451 -0.66220537]],{},{},{},{},"{'V3': ['<0.8959539346396923'], 'V1': ['>=0.440593421459198']}",{'V3': ['<1.2966731190681458']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 1.21553568  0.71269042 -0.15899568]],{},{},{},{'V1': ['>=0.1194271482527256']},"{'V3': ['<1.2212628722190857'], 'V1': ['>=-1.065333902835846']}",{},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.62398504  1.44670116 -0.15776514]],{},{},{},{'V3': ['<0.7653744220733643']},{'V3': ['<0.6585999354720116']},{'V3': ['<1.4736128449440002']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.49523579 -1.32435774  1.88684505]],"{'V3': ['>=1.7287614345550537'], 'V2': ['<-1.3193072080612183']}",{},{},{'V3': ['<2.4226815700531006']},"{'V3': ['<4.063004016876221'], 'V2': ['<-0.8761665523052216'], 'V1': ['<0.6922341287136078']}",{'V2': ['<-0.7538486123085022']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 1.41735884  0.9887862  -0.36369929]],{},{},{},{'V2': ['<1.6903263330459595']},{'V3': ['<1.0756248235702515']},{'V3': ['<1.6939241886138916']},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.39076682  1.54434479  1.16463402]],"{'V3': ['<1.338474452495575'], 'V1': ['<0.008076442638412118']}",{},{},{'V3': ['<2.008034586906433']},"{'V3': ['>=1.0961689949035645'], 'V1': ['<-0.482445627450943']}","{'V3': ['<1.2786114811897278'], 'V1': ['<-0.7363346219062805']}",{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.27253437 -0.27721397  0.95948507]],{'V3': ['<1.329315721988678']},{},{},{'V3': ['<1.6204181909561157']},{'V3': ['<1.3217332363128662']},{'V3': ['<1.6271713376045227']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.72489662 -1.42200137 -0.89497706]],{},{},{},{'V1': ['>=-1.0010393559932709']},"{'V3': ['<1.318995475769043'], 'V2': ['<1.5124182105064392']}",{},{}
volcanoes-a2,./data/numerical_only/balanced,[[-0.71222345 -1.52301202 -0.13644746]],{},{},{},{'V2': ['<-0.406014159321785']},{'V3': ['<0.7884631305932999']},{'V3': ['<1.5716055035591125']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.44999956  0.44332868 -0.5952756 ]],{},{},{},"{'V3': ['<0.6400740146636963'], 'V1': ['>=0.20641988515853882']}",{'V3': ['<0.8153944611549377']},{'V3': ['<2.3636062145233154']},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.16110599  0.45342974  0.3150443 ]],{},{},{},{'V3': ['<1.1123701930046082']},"{'V3': ['<1.340517520904541'], 'V1': ['<-0.5914124399423599']}",{'V3': ['<1.5021541118621826']},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.02887702  0.12682863 -0.17151205]],{},{},{},{},{'V3': ['<1.3615778684616089']},{},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.02887702  1.52414266 -0.96064114]],{},{},{},{},{'V3': ['<0.8417397439479828']},{},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.64478563  0.00224883 -0.86400256]],{},{},{},{},{'V3': ['<0.7864884287118912']},{'V3': ['<1.9879430532455444']},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.60650882 -0.50280443 -0.93678034]],{},{},{},{},{'V3': ['<0.49579333513975143']},{'V3': ['<1.210884928703308']},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.96151688 -0.97418748 -0.93864373]],{},{},{},{'V3': ['<0.5227316617965698']},{'V3': ['<0.7788825035095215']},{'V3': ['<1.8240522742271423']},{}
volcanoes-a2,./data/numerical_only/balanced,[[-0.28421917  0.3692542  -0.29563273]],{'V3': ['<0.32348230481147766']},{},{},{'V2': ['<0.48204943537712097']},{'V3': ['<1.0486290454864502']},{'V3': ['<2.5816853046417236']},{}
volcanoes-a2,./data/numerical_only/balanced,[[-1.66566388  0.18070098  0.0842532 ]],{},{},{},{},{'V3': ['<1.2655208706855774']},{},{}
volcanoes-a2,./data/numerical_only/balanced,[[ 0.61006621 -0.20987354 -0.56138296]],{},{},{},{},{'V3': ['<0.7193242907524109']},{'V3': ['<1.6098299622535706']},{}
